"state_id","state","year","ciertas_afecciones_originadas_en_el_periodo_perinatal_p00_p96","ciertas_enfermedades_infecciosas_y_parasitarias_a00_b99","embarazo_parto_y_puerperio_o00_o99","enfermedades_de_la_piel_y_del_tejido_subcutaneo_l00_l99","enfermedades_de_la_sangre_y_de_los_organos_hematopoyeticos_y_ciertos_trastornos_que_afectan_el_mecanismo_de_la_inmunidad_d50_d89","enfermedades_del_ojo_y_sus_anexos_h00_h59","enfermedades_del_sistema_circulatorio_i00_i99","enfermedades_del_sistema_digestivo_k00_k93","enfermedades_del_sistema_genitourinario_n00_n99","enfermedades_del_sistema_nervioso_g00_g99","enfermedades_del_sistema_osteomuscular_y_del_tejido_conjuntivo_m00_m99","enfermedades_del_sistema_respiratorio_j00_j99","enfermedades_endocrinas_nutricionales_y_metabolicas_e00_e90","malformaciones_congenitas_deformidades_y_anomalias_cromosomicas_q00_q99","sintomas_signos_y_hallazgos_anormales_clinicos_y_de_laboratorio_no_clasificados_en_otra_parte_r00_r99","trastornos_mentales_y_del_comportamiento_f00_f99","tumores_neoplasias_c00_d48"
1,"Aguascalientes",2012,0.6266666666666667,0.07865818392134181,4.902120984345893e-4,0.005990783410138249,0.08374384236453201,8.107012565869477e-4,0.5609195402298851,0.04597701149425287,0.01753260637160573,0.0685504971219257,0.012666521074470409,0.02299442701259776,0.2874289324068225,0.24324324324324326,0.005986086393787413,0.008870292887029289,1.110512129380054
2,"Baja California",2012,0.8418230563002681,0.2564023449552607,0.002517985611510791,0.012858555885262116,0.08241082410824108,0,0.9678643724696356,0.06779661016949153,0.043973615830501696,0.11142511102139685,0.015167602002123465,0.04940107725701423,0.32259600126943827,1.0675105485232068,0.0102280348759222,0.023905996758508914,1.462137296532201
3,"Baja California Sur",2012,0.24907063197026022,0.06728232189973615,5.94883997620464e-4,0.00603448275862069,0.0371900826446281,0,0.8037904124860646,0.022808492747529954,0.012521343198634035,0.03608247422680412,0.004795615437314455,0.011563340775087298,0.1793600721045516,0.44047619047619047,0.0016390755613833797,0.014370245139475908,1.1833333333333333
4,"Campeche",2012,0.8287292817679558,0.05502116198537899,4.422169811320755e-4,0.005288461538461539,0.08550185873605948,0,1.0827067669172932,0.05446764362598885,0.021352313167259787,0.05456570155902005,0.012286959968291716,0.01868968329482126,0.23366336633663368,2.25,0.020871597929537484,0.010810810810810811,0.9978768577494692
5,"Coahuila de Zaragoza",2012,0.5712418300653594,0.2182410423452769,9.069043018808407e-4,0.015191199580932426,0.158,0,2.533672172808132,0.1179122420356642,0.05094802012124339,0.2606324972737186,0.038249356381022434,0.06616100931210574,0.6171837708830549,0.44221105527638194,0.06293121471879573,0.030181086519114688,1.4597615499254843
6,"Colima",2012,0.275,0.09787928221859707,0.0020060180541624875,0.008534850640113799,0.08098591549295775,0,0.9482163406214039,0.058035034272658034,0.027135678391959798,0.07894736842105263,0.012412081092263137,0.026246973365617432,0.20176266918476551,0.379746835443038,0.01082753286929621,0.017897091722595078,1.4773333333333334
7,"Chiapas",2012,0.5591200733272227,0.10806063967461638,0.0019366943049083096,0.006470696986503975,0.17639429312581065,2.28675966155957e-4,1.3925461511668409,0.09020464931452414,0.046798029556650245,0.17041800643086816,0.022118380062305296,0.03814254765083047,0.30453230472516873,0.8480725623582767,0.12576190108787902,0.051718385051718385,1.0634071810542398
8,"Chihuahua",2012,12.552631578947368,1.953623188405797,0.006643220007815553,0.11276948590381426,0.9696969696969697,0.002242152466367713,6.32258064516129,0.5383430859254696,0.2614657210401891,0.8620689655172413,0.11845286059629331,0.42813112916783413,3.240740740740741,7.133333333333334,0.20595533498759305,0.3695652173913043,5.795258620689655
9,"Ciudad de México",2012,0.5272108843537415,0.15937449359909253,9.315718157181572e-4,0.020143101571006378,0.21968962172647916,8.173273395995096e-5,1.4882644628099173,0.12511244647547767,0.05085364370006894,0.1164255716285581,0.03178086338012183,0.06368330464716007,0.518718218481501,1.1010928961748634,0.009160262835505067,0.026192946058091287,2.6514886164623466
10,"Durango",2012,1.643835616438356,0.057803468208092484,7.473841554559044e-4,0.008617938078518992,0.12536443148688048,5.59753708368318e-4,1.180031864046734,0.04914609590573495,0.02446927374301676,0.03861330326944758,0.010876954452753228,0.02280141597834386,0.3125,1.6142857142857143,0.40186915887850466,0.01810477657935285,2.9904458598726116
11,"Guanajuato",2012,0.30348886086591004,0.06802288620470438,9.734673548854478e-4,0.009474851325471222,0.08053382420616659,1.2845215157353886e-4,0.9223167718912983,0.05375485768301649,0.025926142681570785,0.06695756846223293,0.014124659841907477,0.022184177883481808,0.27916688147651697,0.6748299319727891,0.013325257419745608,0.030385041210480995,0.8792594580091226
12,"Guerrero",2012,0.47752808988764045,0.111601766358892,0.002452120238447554,0.009040333796940195,0.12875536480686695,3.620564808110065e-4,1.364235983876878,0.08149459442372131,0.049670455630910305,0.10397253555664542,0.03004718152470822,0.04440556527534783,0.3909847434119279,0.7711267605633803,0.03439351631138051,0.03883029721955897,1.6093888396811338
13,"Hidalgo",2012,0.5597920277296361,0.19454163750874737,8.652220081016242e-4,0.013071895424836602,0.1366982124079916,6.920415224913495e-4,1.152980132450331,0.09852921149393981,0.04523946912867859,0.09053916581892167,0.024102079395085067,0.06597355923501476,0.34273451870018395,0.9090909090909091,0.01622453813358598,0.052782558806655194,0.9667673716012085
14,"Jalisco",2012,0.4847262247838617,0.11092303096684257,7.808745795290726e-4,0.012324135674555568,0.17787839586028462,1.7409470752089137e-4,1.3469444444444445,0.08723906173498909,0.04957074721780604,0.12036434612882238,0.02277983348751156,0.04625334670177719,0.5862962962962963,1.2697022767075306,0.005393900992672743,0.02521902890362728,2.5642181162685893
15,"Estado de México",2012,0.5265595205666032,0.10463161112809538,7.810714013563972e-4,0.010017794767020366,0.12836927223719677,8.500510030601836e-5,1.2401147673271766,0.08951082926330324,0.032792770294526215,0.07896122126688893,0.019345183779245902,0.039045356702495974,0.3911598434490899,0.8973105134474327,0.004637955513487932,0.03348477200067306,1.1889750215331611
16,"Michoacán de Ocampo",2012,0.6127562642369021,0.09653233364573571,0.001101539330603022,0.01252691329027207,0.16924328722538648,2.8169014084507044e-4,1.3576951858318782,0.07747436509978316,0.039018026565464894,0.09940036900369004,0.02472890769637662,0.05169690036498339,0.4375873776712602,0.43653250773993807,0.026760996616425715,0.04394403148229121,1.3503902862098873
17,"Morelos",2012,0.2992248062015504,0.08013836840588066,7.134233344309077e-4,0.007075471698113208,0.11733615221987315,0,0.9707652622527945,0.06234676007005254,0.0302537410540013,0.07028504490433425,0.014462809917355372,0.020738574832142084,0.26204611348888585,0.29563492063492064,0.011232083792723264,0.04219409282700422,1.2108157653528873
18,"Nayarit",2012,0.4427083333333333,0.11803640375068947,0.0026216137489076608,0.002534211860111505,0.08461538461538462,0,0.9695393759286776,0.05451470205568566,0.028359084686094268,0.08582089552238806,0.013362224629830263,0.037037037037037035,0.2799276672694394,1.042857142857143,0.02857796067672611,0.01728024042073629,1.7258771929824561
19,"Nuevo León",2012,1.2114803625377644,0.1778674899073854,0.0015810276679841897,0.02462447672986949,0.23227383863080683,1.9688915140775743e-4,3.908812729498164,0.14392618424876488,0.08208695652173913,0.21879255560599184,0.027088337336535897,0.07972021701116441,0.8250482625482626,2.731707317073171,0.02903825305869599,0.04579630895420369,6.4718909710391825
20,"Oaxaca",2012,0.2981510015408321,0.12745638200183654,0.0016059255374934452,0.008622875982754248,0.18778026905829595,0,1.546515106192043,0.13372200061368517,0.0438352252445206,0.14296606938619902,0.03673255203778206,0.047441127069550615,0.43996921498204206,0.8495575221238938,0.09326424870466321,0.12371134020618557,1.310163243812533
21,"Puebla",2012,0.8818493150684932,0.1004065541456203,0.0013022858031410357,0.015470895378070006,0.20448877805486285,0,1.3681959564541213,0.14768494922962325,0.072598121839634,0.1927629354075076,0.0376839499381103,0.05688609301280611,0.567623724971666,1.5358851674641147,0.0724997928577347,0.06531406336853808,1.3018592781625957
22,"Querétaro",2012,0.23616236162361623,0.1880952380952381,0.00023110700254217703,0.021141649048625793,0.07832422586520947,0,1.1760521636040309,0.10501002004008016,0.03819969742813918,0.10289172831203766,0.02899718082964156,0.04759904801903962,0.3241703813769193,0.5377358490566038,0.020657445661936412,0.0422976501305483,0.711352657004831
23,"Quintana Roo",2012,1.380952380952381,0.08969155844155845,0.0019076688286913392,0.005934718100890208,0.11857707509881422,0,1.4819277108433735,0.0725052758516732,0.023381967826412272,0.0962877030162413,0.01271725307333616,0.018711592902023063,0.2635542168674699,1.144927536231884,0.030115622479161063,0.03322528363047002,1.5335365853658536
24,"San Luis Potosí",2012,0.30994152046783624,0.16437177280550774,0.0032163333799468605,0.023862129916040652,0.185546875,0,1.814533622559653,0.11382268827454718,0.05309148682642659,0.14930182599355532,0.033785513181469155,0.06989247311827956,0.5865610328638498,1.7592592592592593,0.0841995841995842,0.09776536312849161,2.691729323308271
25,"Sinaloa",2012,0.5889724310776943,0.051909476661951906,0.001140436624307592,0.008136696501220505,0.09305210918114144,1.7442874585731728e-4,1.0517139479905437,0.03622169422489453,0.028451242829827916,0.09142475809142475,0.008598452278589854,0.025501860498186903,0.31158072696534234,0.8134715025906736,0.010924446892499771,0.022113022113022112,2.0509803921568626
26,"Sonora",2012,0.5553571428571429,0.13355732885342292,7.731749003011312e-4,0.008544303797468355,0.09686888454011741,1.559332605644784e-4,0.7309900817817993,0.04036360603786173,0.02533349651205483,0.08243451463790447,0.010406608732968566,0.027167717094366408,0.32521102086319476,0.9107142857142857,0.009535389735056956,0.02167954149015699,1.3063806380638063
27,"Tabasco",2012,0.5023640661938534,0.0656375664807368,3.949821468069643e-4,0.0016717748676511562,0.040513437625350986,0,0.8251837647810802,0.029375351716375914,0.013281578824299678,0.06606699751861042,0.008062418725617686,0.014932169623375392,0.16343215158924204,0.35949764521193095,0.006964644188618952,0.009094667217858619,0.5241057542768274
28,"Tamaulipas",2012,0.6680851063829787,0.1217292377701934,9.669479606188467e-4,0.012032085561497326,0.08850457782299084,0,1.511484956324814,0.07789473684210527,0.04611823361823362,0.08989523487664752,0.01257685858021241,0.03594681338835397,0.4035305475106882,1.5733333333333333,0.02568359375,0.020577933450087564,2.224526600541028
29,"Tlaxcala",2012,0.23674475955610358,0.03623473808586058,8.811486031203027e-4,0.008649687650168188,0.07836456558773425,0,0.5858425779186477,0.058885605740818914,0.026607538802660754,0.06074461136512083,0.0170582555519794,0.025966565174929627,0.2837708830548926,0.20650095602294455,0.025325004220834037,0.022342995169082124,0.4669527896995708
30,"Veracruz de Ignacio de la Llave",2012,0.5227053140096618,0.13751987281399047,0.0015206672503571264,0.011794057609435245,0.20780628839898807,1.3287270794578793e-4,1.7054459118563585,0.12494229881520234,0.05273649873142443,0.13340317792910775,0.027375734017037467,0.06048632747906912,0.5120784646122177,0.915929203539823,0.031639262580966616,0.05092305786147937,2.1788079470198674
31,"Yucatán",2012,1.856060606060606,0.40926275992438566,0.005780346820809248,0.06835443037974684,0.4697674418604651,0,5.264347826086957,0.435489009238611,0.17972001513431707,0.37056737588652483,0.07321131447587355,0.15146733985484379,1.2128874388254487,3.8125,0.1482213438735178,0.03911111111111111,7.267676767676767
32,"Zacatecas",2012,0.6067796610169491,0.039184326269492205,0.0016676593210244192,0.007502930832356389,0.09322033898305085,0,0.7054347826086956,0.0371442354076218,0.01458363715910748,0.0535264483627204,0.008475509080902586,0.022493500621679666,0.31973509933774835,0.2918287937743191,0.015586292320396367,0.01440460947503201,1.0283400809716599
1,"Aguascalientes",2013,0.5635593220338984,0.10356200527704486,2.791268910846871e-4,0.006366530241018645,0.06391752577319587,0,0.62751677852349,0.03936837551373567,0.02184592871328525,0.056790123456790124,0.01058970099667774,0.028207058406766152,0.32811968718123086,0.18664047151277013,0.006341045415595544,0.009446899283864087,1.1349095966620306
2,"Baja California",2013,0.6941747572815534,0.2530487804878049,0.0018977999578266675,0.006136224176723257,0.06967213114754098,0,0.8443288241415192,0.06372945939509407,0.03651526192211157,0.12150249137600613,0.014764565043894652,0.04391522106869216,0.31637843336724314,0.6819672131147541,0.008088761632068718,0.03058321479374111,1.2745633187772927
3,"Baja California Sur",2013,0.3269230769230769,0.05670407560543414,0.0015180265654648956,0.0014506769825918763,0.07511737089201878,0,0.9424280350438048,0.027237354085603113,0.017503646593040215,0.028005464480874317,0.005696530295183843,0.01432965189431008,0.1895551257253385,0.4605263157894737,0.004449768954304296,0.00897226753670473,1.202127659574468
4,"Campeche",2013,0.5522388059701493,0.0538149649834132,8.57859311072984e-4,0.005502063273727648,0.06920415224913495,0,1.1678403755868545,0.046435431024742964,0.02512127512127512,0.0641304347826087,0.009174311926605505,0.019301655385027813,0.22256836275527864,1.6176470588235294,0.024468444144448195,0.017747440273037544,1.008888888888889
5,"Coahuila de Zaragoza",2013,0.6809605488850772,0.23266563944530047,7.811667791073394e-4,0.023587493143170598,0.12607944732297063,0,2.5489596083231336,0.1792854378950084,0.06270891830458618,0.24010791366906475,0.055222088835534214,0.07277609473974112,0.574085554866708,0.5294117647058824,0.058175492848859686,0.045542014111610005,1.520392749244713
6,"Colima",2013,0.3157894736842105,0.1470888661899898,0.0011129660545353367,0.006907137375287797,0.14583333333333334,0,1.4554455445544554,0.06682533870377151,0.04641775983854692,0.091164095371669,0.01678240740740741,0.042017968210089844,0.26790660862683024,0.45714285714285713,0.016168544830965213,0.04506699147381242,1.744186046511628
7,"Chiapas",2013,0.44129235618597323,0.10294772464155312,0.0014172053704624564,0.006426006426006426,0.16368128474366894,0,1.369221025965801,0.0770344920506602,0.04429813010271267,0.15039768618944324,0.024545454545454544,0.04644984912181157,0.30465160796324653,0.8909090909090909,0.1392355996588883,0.06389157792836399,1.0557740436181624
8,"Chihuahua",2013,4.794117647058823,0.46153846153846156,0.0030672658534845565,0.05750798722044728,0.5204918032786885,0,4.54691259021652,0.389964605454924,0.1524436566219296,0.37279843444227007,0.05191786129407207,0.24495804504637125,2.1223021582733814,4.836734693877551,0.13471752776436505,0.21077654516640254,4.0814814814814815
9,"Ciudad de México",2013,0.4934831460674157,0.17606268011527376,8.472441666094204e-4,0.02023429179978701,0.20481927710843373,8.314625426124553e-5,1.3637882585251007,0.12205360025831449,0.049331783846600814,0.11169323375320477,0.031468282252316467,0.06602563444744322,0.486534717715769,1.134020618556701,0.003051451705489592,0.027135368485969782,2.3839285714285716
10,"Durango",2013,1.0675675675675675,0.0815347721822542,5.625879043600563e-4,0.010021922956467273,0.11926605504587157,0,1.1992658626114316,0.05005107252298264,0.026585312704292874,0.04174372523117569,0.013717188823031329,0.020694796481288205,0.3351898734177215,1.0943396226415094,0.2751937984496124,0.014948859166011016,2.4313725490196076
11,"Guanajuato",2013,0.2568108974358974,0.06803389414220803,8.385486971816583e-4,0.008062418725617686,0.08788282290279627,2.068466232288758e-4,0.9666043280790809,0.04933231729443356,0.023126758382159357,0.06707650273224043,0.01429267500406042,0.02151177841056174,0.27883377883377886,0.8530465949820788,0.009656885576773792,0.02478026051043101,0.8957620426428007
12,"Guerrero",2013,0.4408713692946058,0.1281427412814274,0.0017178850925749188,0.00801068090787717,0.1227390180878553,0,1.3062730627306274,0.08152012806071027,0.040766738660907124,0.10489157841654059,0.027640671273445213,0.048804150672797066,0.35673556664290806,0.9578544061302682,0.04044978916133063,0.05160390516039052,1.3558421851289832
13,"Hidalgo",2013,0.41833333333333333,0.11825636599050496,9.211495946941784e-4,0.013057671381936888,0.11604714415231188,0,1.1951612903225806,0.092109303039607,0.04409857328145266,0.09485458612975392,0.024395373291272344,0.06283393887582817,0.32754942397951925,0.8732394366197183,0.017258657165126378,0.04297082228116711,1.0224242424242425
14,"Jalisco",2013,0.4120343839541547,0.1313915857605178,5.685961854612427e-4,0.012141280353200883,0.1616871704745167,0,1.3561861822039518,0.09001298158375322,0.05146797009031172,0.13261359974218498,0.02913793103448276,0.05278172453600923,0.6051416674210193,1.1718494271685762,0.005455076294236059,0.029175784099197667,2.4469344608879493
15,"Estado de México",2013,0.3076923076923077,0.1018348623853211,7.016715928566107e-4,0.007278835386338186,0.11697755295605437,7.939028262940616e-5,1.1480986800754243,0.08908069663106578,0.03409270798854462,0.07532733869695536,0.018733942335141307,0.03815000548595917,0.37614004118858485,0.8634600465477114,0.004212245599707722,0.03513513513513514,1.2802370163820147
16,"Michoacán de Ocampo",2013,0.42383419689119173,0.08701829160007103,0.0010239421773829242,0.010907003444316877,0.13497822931785197,0,1.440096038415366,0.07631011204676735,0.03848181338956247,0.0932674490426189,0.020174000756525028,0.05606892781841372,0.41484869809992964,0.33202614379084966,0.024705152079453757,0.04403708386009271,1.1995201919232308
17,"Morelos",2013,0.24,0.08349407550289335,8.691333498882542e-4,0.006252695127210005,0.10071942446043165,0,0.8780581039755352,0.058823529411764705,0.026910011323519615,0.07423117709437964,0.015503875968992248,0.018607013412747883,0.2815595631191262,0.23738317757009345,0.008093039985612373,0.05326768128916741,1.052880820836622
18,"Nayarit",2013,0.3542600896860987,0.09780907668231612,0.002523977788995457,0.0075507314771118455,0.0883054892601432,8.764241893076249e-4,0.9224855861627163,0.05985458322513633,0.030837858805275408,0.0920951650038373,0.015195369030390739,0.040628022918371906,0.28337316490269715,0.8586956521739131,0.01657536170810507,0.021704180064308683,1.6348314606741574
19,"Nuevo León",2013,1.1556195965417868,0.163844199830652,6.697496412055494e-4,0.018627040602762664,0.24836601307189543,1.6353229762878168e-4,4.036227717078781,0.1307730923694779,0.08002861815208503,0.21042395954881368,0.022420989862850328,0.07649537840422141,0.8473609129814551,1.5514705882352942,0.017728497149658587,0.05121951219512195,5.795252225519288
20,"Oaxaca",2013,0.2120451693851945,0.12265696087352139,0.0011969064571568868,0.012206797510770704,0.22804801010739104,4.6882325363338024e-4,1.3664867643279364,0.12091703299760725,0.04412849574139897,0.12716574043805165,0.03514158990105766,0.048821442149283995,0.39804171988080034,0.5905172413793104,0.08490717029449424,0.12910097997443545,1.2256615077383923
21,"Puebla",2013,0.7830101569713758,0.09036007292616226,9.294415440594842e-4,0.01449516827724092,0.1957894736842105,0,1.2987508674531576,0.14604798074753703,0.06536259541984733,0.1672073134768505,0.03353470595487609,0.0501249908094993,0.552089564994445,1.6281407035175879,0.056165484000535545,0.08095238095238096,1.2608108108108107
22,"Querétaro",2013,24.5,14.823529411764707,0.023972602739726026,1.736842105263158,7.166666666666667,0,63.61764705882353,7.578616352201258,4.032967032967033,5.962962962962963,2.111111111111111,2.6441281138790034,23.885245901639344,81,0.9824561403508771,2.6363636363636362,64.70588235294117
23,"Quintana Roo",2013,0,6.666666666666667,0.1037037037037037,0.5454545454545454,5.75,0,452.5,7.96969696969697,3.230769230769231,29.333333333333332,1.3,1.7473684210526317,44,0,1.435483870967742,5.166666666666667,174
24,"San Luis Potosí",2013,0.19414316702819956,0.15391229578675839,0.002365832399452123,0.016156176371592057,0.15384615384615385,0,1.6274509803921569,0.09633587786259543,0.04911851625394884,0.12817412333736397,0.030223880597014925,0.06048084147257701,0.5311080835603996,1.0116959064327486,0.06028131279303416,0.07171514543630893,2.261557177615572
25,"Sinaloa",2013,26.181818181818183,4.079646017699115,0.08095238095238096,0.47560975609756095,1.2181818181818183,0,56.47826086956522,2.7346938775510203,2.1707317073170733,5.86,0.7631578947368421,1.589216944801027,18.88118811881188,77,0.5331991951710262,1.0333333333333334,150.35714285714286
26,"Sonora",2013,0.5164609053497943,0.13058201058201058,8.784889989218544e-4,0.007500797957229493,0.09510086455331412,0,0.7519393208067574,0.04642916736192224,0.02773575390821987,0.07748427672955975,0.011274080560420315,0.029421038589342453,0.3394066430183812,0.9209302325581395,0.012477271302276004,0.020682523267838676,1.3873672442705423
27,"Tabasco",2013,32.76923076923077,4.672727272727273,0.026854219948849106,0.22826086956521738,3.838709677419355,0,55.9,2.267716535433071,1.6407766990291262,6.878787878787879,0.813953488372093,1.227080394922426,13.748538011695906,85.33333333333333,1.1737089201877935,0.8309859154929577,50.285714285714285
28,"Tamaulipas",2013,0.62905317769131,0.14207275223061083,0.0014574112058728273,0.008961518186610437,0.09324452901998097,0,1.6759960487323016,0.07752929737475052,0.052325068384364244,0.11563636363636363,0.013439053890606102,0.039283252929014474,0.3824321017861512,1.6717557251908397,0.021760551814747908,0.025279734769995857,2.3253676470588234
29,"Tlaxcala",2013,0.21023513139695713,0.0519916142557652,4.2637862421830583e-4,0.007030827474310438,0.0627062706270627,0,0.720098643649815,0.06360462579096661,0.028170746709312338,0.06534653465346535,0.016404647983595352,0.027325186693822133,0.3010404624277457,0.2059447983014862,0.02249220160893121,0.029936305732484077,0.4928952042628774
30,"Veracruz de Ignacio de la Llave",2013,0.4493333333333333,0.14683845029239767,0.0012619993379675604,0.012021589793915604,0.20989563200618477,1.398992725237829e-4,1.6454545454545455,0.12650681170410272,0.06389527408734952,0.1366982124079916,0.02839812517231872,0.07503914562171277,0.5336886865904055,1.0581583198707594,0.048014181722174025,0.048458650892958706,2.0079037800687285
31,"Yucatán",2013,2.0588235294117645,0.512249443207127,0.007236842105263158,0.05970149253731343,0.4541832669322709,0,6.526838966202783,0.4568210262828536,0.19887278582930756,0.43109540636042404,0.08042895442359249,0.18307149727476754,1.156437125748503,4.947368421052632,0.13406593406593406,0.04383282364933741,8.16304347826087
32,"Zacatecas",2013,0.49174917491749176,0.03300064391500322,0.0020950635066125443,0.006216328222130129,0.08130081300813008,1.6398819285011479e-4,0.7153661051907872,0.032194861290466226,0.016497060868465963,0.0515375854214123,0.008929401916100827,0.01943310657596372,0.3330080507440839,0.23863636363636365,0.01001840114496013,0.01761433868974042,1.1235839340885685
1,"Aguascalientes",2014,0.5714285714285714,0.07447485677912158,2.577817877166978e-4,0.012172284644194757,0.06896551724137931,0,0.5764434180138568,0.0409365336474746,0.020905568019579848,0.06628516928946114,0.009376362843436545,0.027681818181818182,0.37408223201174745,0.21428571428571427,0.008507621410847217,0.008838541018299515,1.1096075778078485
2,"Baja California",2014,1.1379310344827587,0.22309095647641386,0.0025477707006369425,0.017083587553386213,0.06974552309142319,0,0.9764127764127765,0.07337390263367917,0.048016893132574366,0.1237559498052791,0.011431051946172768,0.06016888182059146,0.36528842947649215,1.0898876404494382,0.013007033432893342,0.03794266441821248,1.5805194805194804
3,"Baja California Sur",2014,0.30493273542600896,0.07752956636005257,0.0022988505747126436,0.0030864197530864196,0.08333333333333333,0,1.1587837837837838,0.028092029998728868,0.01686991869918699,0.036535859269282815,0.005802707930367505,0.016278871558851105,0.1903061224489796,0.6730769230769231,0.006015942246954429,0.010038610038610039,1.541528239202658
4,"Campeche",2014,0.38223938223938225,0.024066091954022987,2.7697762020828715e-4,0.004514672686230248,0.06074766355140187,0,1.0730932203389831,0.04168940303394085,0.020793169925640318,0.05413105413105413,0.00644765121277249,0.01832781659923992,0.188565145684442,0.6206896551724138,0.017288900025056377,0.01896551724137931,0.8996478873239436
5,"Coahuila de Zaragoza",2014,0.7293777134587555,0.21099887766554434,8.175095685779049e-4,0.03867129400099157,0.16666666666666666,0,3.1210636808957313,0.12681375472073148,0.07693472663940633,0.20745131244707873,0.040498442367601244,0.08717266489287215,0.6574768416409351,0.8380566801619433,0.08252048380803746,0.03997779011660189,1.5964368706429124
6,"Colima",2014,0.17204301075268819,0.0959349593495935,5.702879954376961e-4,0.012229016120066704,0.102880658436214,0,1.0606420927467302,0.046399406087602076,0.026963906581740978,0.06173913043478261,0.015222906850308082,0.024401838060529233,0.22265498214865304,0.2805755395683453,0.009769219878238708,0.023543990086741014,1.1270491803278688
7,"Chiapas",2014,0.5004142502071252,0.05825503355704698,0.001416457345747795,0.010299797682545521,0.1712253829321663,4.062563477554337e-4,1.720753350235422,0.07974159026395641,0.04633106668019892,0.16341463414634147,0.020229705037849127,0.04248937269079496,0.3043054571226081,0.8485576923076923,0.12630572813545435,0.07604690117252931,1.0263157894736843
8,"Chihuahua",2014,2.7771084337349397,0.32773938795656465,0.003252722387215387,0.05055906660184735,0.30339805825242716,0,3.7893687707641197,0.27253637318134094,0.11208100558659218,0.29239766081871343,0.03595132743362832,0.12881092169484332,1.6596218020022246,2.657142857142857,0.07609346914319952,0.13626834381551362,3.9245541838134432
