"functional_group_id","functional_group","function_id","function","sub_function_id","sub_function","department_id","department","expenses_type_id","expenses_type","state_id","state","year","amount_approved","amount_executed"
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",25,"Sinaloa",2017,17033644053,18533579242
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",25,"Sinaloa",2018,18699560104,20668093923
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",25,"Sinaloa",2019,22500669074,21323795310
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",25,"Sinaloa",2020,23457839768,20558517858
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2013,16016665323,15756278157
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2014,16629416406,17107608629
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2015,17623802559,17783742624
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2016,18702000146,18602829168
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2017,19935691338,21336612629
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2018,22275512765,23165441734
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2019,25055127317,24197820257
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",26,"Sonora",2020,25898946453,22665582843
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2013,19128777385,19356952762
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2014,19764872176,19658260046
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2015,20452159422,20992893544
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2016,21284903797,22299329640
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2017,21383587256,21640378420
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2018,23113856865,24037866290
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2019,25885230400,26030254429
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",27,"Tabasco",2020,25843877743,24059169017
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2013,16959067692,16763236907
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2014,18240518310,18555398347
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2015,19266489042,19872426782
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2016,20702438860,21760404629
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2017,22400473414,23619324254
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2018,25182135702,25848032188
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2019,28382376934,27583276253
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",28,"Tamaulipas",2020,29364620660,26296118342
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2013,5575563304,5452849946
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2014,5900817005,6093374745
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2015,6304880735,6313787644
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2016,6742250456,6944286610
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2017,7250267803,7636293711
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2018,7943127509,8232081908
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2019,8930763760,8571133802
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",29,"Tlaxcala",2020,9407240237,8597506057
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2013,32012880988,31683951200
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2014,34353380563,34357925006
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2015,35596041366,34324416427
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2016,36690916486,37032711123
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2017,38709613185,43325521438
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2018,47065613831,48915564464
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2019,51149661638,50906883362
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",30,"Veracruz de Ignacio de la Llave",2020,53145852249,49611895033
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2013,8722127603,9016125515
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2014,9944362008,10091130358
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2015,10273787291,10789321207
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2016,11249568536,11622588932
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2017,12132470263,13217729741
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2018,13451132942,14580887307
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2019,15492946132,14993760577
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",31,"Yucatán",2020,16009968969,14502878522
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2013,7401147499,7273521307
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2014,7670593627,7612843654
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2015,7980048887,8204379799
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2016,8982569693,9599207122
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2017,9970996648,10429772593
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2018,10811318017,11055933684
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2019,12106818166,11189361602
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",32,"Zacatecas",2020,12508665059,10637183848
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2014,2158592432,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2015,2768893573,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2016,21232011970,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2017,26102886292,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2018,7754298362,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2019,13753645682,0
"4","Otras no Clasificadas en Funciones Anteriores","402","Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno","40202","Participaciones entre Diferentes Niveles y Ordenes de Gobierno","41","Participaciones a Entidades Federativas y Municipios","9","Participaciones",34,"No distribuible geográficamente",2020,12193377642,0
